Container_ID,Shipment_ID,Container_Type,Container_Number,Free_Days,Port_Dwell_Days,DD_Days,DD_Rate_Per_Day_USD,DD_Charge_USD,DD_Status,Picked_Up,Carrier,POD
CONT0004420,SHP000783,20GP,MSCU8364726,10,5,0,0,0,No Charge,Yes,CMA CGM,Miami
CONT0004421,SHP000783,40GP,MSCU2973996,5,5,0,0,0,No Charge,Yes,CMA CGM,Miami
CONT0004422,SHP000783,20RF,MSCU8773281,10,9,0,0,0,No Charge,Yes,CMA CGM,Miami
CONT0004423,SHP000783,20RF,MSCU5292254,10,8,0,0,0,No Charge,Yes,CMA CGM,Miami
CONT0004424,SHP000783,40GP,MSCU7756005,5,8,3,75,225,Charged,Yes,CMA CGM,Miami
CONT0004425,SHP000783,20RF,MSCU1210079,14,7,0,0,0,No Charge,Yes,CMA CGM,Miami
CONT0004426,SHP000783,40GP,MSCU3718818,5,8,3,200,600,Charged,Yes,CMA CGM,Miami
CONT0004427,SHP000784,40RF,MSCU3131697,7,2,0,0,0,No Charge,Yes,MSC,Miami
CONT0004428,SHP000785,40RF,MSCU7968217,5,10,5,100,500,Charged,Yes,HMM,Toronto
CONT0004429,SHP000785,40HC,MSCU8388081,7,8,1,250,250,Charged,Yes,HMM,Toronto
CONT0004430,SHP000785,40GP,MSCU4455946,7,7,0,0,0,No Charge,Yes,HMM,Toronto
CONT0004431,SHP000785,40HC,MSCU8229112,7,1,0,0,0,No Charge,Yes,HMM,Toronto
CONT0004432,SHP000785,20RF,MSCU7662108,7,1,0,0,0,No Charge,Yes,HMM,Toronto
CONT0004433,SHP000785,40HC,MSCU4885822,5,5,0,0,0,No Charge,Yes,HMM,Toronto
CONT0004434,SHP000785,40HC,MSCU5439652,5,3,0,0,0,No Charge,Yes,HMM,Toronto
CONT0004435,SHP000785,40HC,MSCU2536329,7,6,0,0,0,No Charge,Yes,HMM,Toronto
CONT0004436,SHP000786,20RF,MSCU6896925,5,9,4,150,600,Charged,Yes,ONE,Los Angeles
CONT0004437,SHP000786,40GP,MSCU2985612,5,3,0,0,0,No Charge,Yes,ONE,Los Angeles
CONT0004438,SHP000786,20RF,MSCU2482237,5,7,2,100,200,Charged,Yes,ONE,Los Angeles
CONT0004439,SHP000786,40RF,MSCU4783677,14,1,0,0,0,No Charge,Yes,ONE,Los Angeles
CONT0004440,SHP000786,20GP,MSCU2395251,14,5,0,0,0,No Charge,Yes,ONE,Los Angeles
CONT0004441,SHP000786,40HC,MSCU7063783,14,6,0,0,0,No Charge,Yes,ONE,Los Angeles
CONT0004442,SHP000786,40GP,MSCU2228956,10,10,0,0,0,No Charge,Yes,ONE,Los Angeles
CONT0004443,SHP000786,40GP,MSCU2751562,7,8,1,250,250,Charged,Yes,ONE,Los Angeles
CONT0004444,SHP000786,20RF,MSCU6644759,7,7,0,0,0,No Charge,Yes,ONE,Los Angeles
CONT0004445,SHP000787,20RF,MSCU8737920,14,3,0,0,0,No Charge,Yes,Hapag-Lloyd,Miami
CONT0004446,SHP000787,20RF,MSCU9189227,14,9,0,0,0,No Charge,Yes,Hapag-Lloyd,Miami
CONT0004447,SHP000787,40HC,MSCU8132755,10,10,0,0,0,No Charge,Yes,Hapag-Lloyd,Miami
CONT0004448,SHP000787,20GP,MSCU9145779,5,4,0,0,0,No Charge,Yes,Hapag-Lloyd,Miami
CONT0004449,SHP000787,40RF,MSCU6805688,10,10,0,0,0,No Charge,Yes,Hapag-Lloyd,Miami
CONT0004450,SHP000787,40RF,MSCU5995921,7,9,2,75,150,Charged,Yes,Hapag-Lloyd,Miami
CONT0004451,SHP000787,40GP,MSCU4221034,7,7,0,0,0,No Charge,Yes,Hapag-Lloyd,Miami
CONT0004452,SHP000788,20GP,MSCU9220978,7,10,3,250,750,Charged,Yes,Yang Ming,Seattle
CONT0004453,SHP000788,20GP,MSCU1556296,14,2,0,0,0,No Charge,Yes,Yang Ming,Seattle
CONT0004454,SHP000788,40GP,MSCU2782784,5,2,0,0,0,No Charge,Yes,Yang Ming,Seattle
CONT0004455,SHP000788,20GP,MSCU6164323,10,5,0,0,0,No Charge,Yes,Yang Ming,Seattle
CONT0004456,SHP000788,20RF,MSCU5212998,10,3,0,0,0,No Charge,Yes,Yang Ming,Seattle
CONT0004457,SHP000789,20GP,MSCU5388055,14,10,0,0,0,No Charge,Yes,MSC,Los Angeles
CONT0004458,SHP000789,40RF,MSCU7606532,5,2,0,0,0,No Charge,Yes,MSC,Los Angeles
CONT0004459,SHP000789,20RF,MSCU1311186,5,7,2,150,300,Charged,Yes,MSC,Los Angeles
CONT0004460,SHP000790,20GP,MSCU6748327,10,22,12,250,3000,Charged,Yes,Hapag-Lloyd,Vancouver
CONT0004461,SHP000791,20GP,MSCU7399171,14,4,0,0,0,No Charge,Yes,CMA CGM,Seattle
CONT0004462,SHP000791,20RF,MSCU8747549,14,10,0,0,0,No Charge,Yes,CMA CGM,Seattle
CONT0004463,SHP000791,40GP,MSCU1613527,7,7,0,0,0,No Charge,Yes,CMA CGM,Seattle
CONT0004464,SHP000791,40GP,MSCU4249269,14,2,0,0,0,No Charge,Yes,CMA CGM,Seattle
CONT0004465,SHP000791,40HC,MSCU4753415,14,3,0,0,0,No Charge,Yes,CMA CGM,Seattle
CONT0004466,SHP000792,40RF,MSCU7492009,7,1,0,0,0,No Charge,Yes,Yang Ming,Houston
CONT0004467,SHP000792,40HC,MSCU8868052,14,3,0,0,0,No Charge,Yes,Yang Ming,Houston
CONT0004468,SHP000792,20RF,MSCU4279429,5,6,1,150,150,Charged,Yes,Yang Ming,Houston
CONT0004469,SHP000792,20GP,MSCU2988854,7,8,1,200,200,Charged,Yes,Yang Ming,Houston
CONT0004470,SHP000792,40RF,MSCU2608514,5,6,1,150,150,Charged,Yes,Yang Ming,Houston
CONT0004471,SHP000792,40GP,MSCU7940881,14,8,0,0,0,No Charge,Yes,Yang Ming,Houston
CONT0004472,SHP000792,40RF,MSCU6709818,5,10,5,200,1000,Charged,Yes,Yang Ming,Houston
CONT0004473,SHP000793,40RF,MSCU8048125,14,9,0,0,0,No Charge,No,Yang Ming,Seattle
CONT0004474,SHP000793,40HC,MSCU8957144,5,1,0,0,0,No Charge,No,Yang Ming,Seattle
CONT0004475,SHP000793,20RF,MSCU9033759,7,6,0,0,0,No Charge,No,Yang Ming,Seattle
CONT0004476,SHP000793,20RF,MSCU5593713,10,4,0,0,0,No Charge,No,Yang Ming,Seattle
CONT0004477,SHP000794,40GP,MSCU7420285,10,8,0,0,0,No Charge,Yes,HMM,Vancouver
CONT0004478,SHP000795,20RF,MSCU9267722,7,3,0,0,0,No Charge,Yes,Maersk,Houston
CONT0004479,SHP000795,20RF,MSCU5426463,14,6,0,0,0,No Charge,Yes,Maersk,Houston
CONT0004480,SHP000795,20RF,MSCU7459410,10,9,0,0,0,No Charge,Yes,Maersk,Houston
CONT0004481,SHP000795,20RF,MSCU2313769,10,10,0,0,0,No Charge,Yes,Maersk,Houston
CONT0004482,SHP000795,40HC,MSCU8438219,10,6,0,0,0,No Charge,Yes,Maersk,Houston
CONT0004483,SHP000795,40GP,MSCU5247785,10,6,0,0,0,No Charge,Yes,Maersk,Houston
CONT0004484,SHP000795,20RF,MSCU9307322,5,6,1,100,100,Charged,Yes,Maersk,Houston
CONT0004485,SHP000795,40RF,MSCU5578395,7,10,3,75,225,Charged,Yes,Maersk,Houston
CONT0004486,SHP000795,40RF,MSCU5340236,14,6,0,0,0,No Charge,Yes,Maersk,Houston
CONT0004487,SHP000796,20RF,MSCU6861919,10,1,0,0,0,No Charge,Yes,Evergreen,Los Angeles
CONT0004488,SHP000796,20RF,MSCU9807653,10,9,0,0,0,No Charge,Yes,Evergreen,Los Angeles
CONT0004489,SHP000796,40RF,MSCU4622405,5,6,1,100,100,Charged,Yes,Evergreen,Los Angeles
CONT0004490,SHP000796,20RF,MSCU4162319,7,9,2,150,300,Charged,Yes,Evergreen,Los Angeles
CONT0004491,SHP000796,40GP,MSCU7829698,7,10,3,75,225,Charged,Yes,Evergreen,Los Angeles
CONT0004492,SHP000796,20GP,MSCU5642193,14,5,0,0,0,No Charge,Yes,Evergreen,Los Angeles
CONT0004493,SHP000796,20RF,MSCU4506973,5,8,3,100,300,Charged,Yes,Evergreen,Los Angeles
CONT0004494,SHP000797,40HC,MSCU1021943,5,5,0,0,0,No Charge,Yes,ZIM,Toronto
CONT0004495,SHP000797,40HC,MSCU1491808,14,4,0,0,0,No Charge,Yes,ZIM,Toronto
CONT0004496,SHP000798,40GP,MSCU7838582,10,2,0,0,0,No Charge,No,CMA CGM,Los Angeles
CONT0004497,SHP000798,40RF,MSCU8582557,10,9,0,0,0,No Charge,No,CMA CGM,Los Angeles
CONT0004498,SHP000798,40HC,MSCU7619755,14,4,0,0,0,No Charge,No,CMA CGM,Los Angeles
CONT0004499,SHP000798,40HC,MSCU7611828,14,5,0,0,0,No Charge,No,CMA CGM,Los Angeles
CONT0004500,SHP000798,40GP,MSCU3289931,14,1,0,0,0,No Charge,No,CMA CGM,Los Angeles
CONT0004501,SHP000798,40RF,MSCU8961410,14,4,0,0,0,No Charge,No,CMA CGM,Los Angeles
CONT0004502,SHP000799,40RF,MSCU3460153,10,2,0,0,0,No Charge,Yes,MSC,Toronto
CONT0004503,SHP000799,20GP,MSCU1895438,5,10,5,150,750,Charged,Yes,MSC,Toronto
CONT0004504,SHP000799,20RF,MSCU8318400,5,1,0,0,0,No Charge,Yes,MSC,Toronto
CONT0004505,SHP000799,20GP,MSCU6501214,5,8,3,250,750,Charged,Yes,MSC,Toronto
CONT0004506,SHP000799,40RF,MSCU5401851,5,7,2,150,300,Charged,Yes,MSC,Toronto
CONT0004507,SHP000799,20RF,MSCU4392094,14,8,0,0,0,No Charge,Yes,MSC,Toronto
CONT0004508,SHP000799,20RF,MSCU2462890,7,4,0,0,0,No Charge,Yes,MSC,Toronto
CONT0004509,SHP000800,40HC,MSCU8502556,10,14,4,100,400,Charged,Yes,Hapag-Lloyd,New York
CONT0004510,SHP000800,40RF,MSCU4529481,10,14,4,200,800,Charged,Yes,Hapag-Lloyd,New York
CONT0004511,SHP000800,40GP,MSCU7876886,10,10,0,0,0,No Charge,Yes,Hapag-Lloyd,New York
CONT0004512,SHP000800,20GP,MSCU7769399,5,12,7,200,1400,Charged,Yes,Hapag-Lloyd,New York
CONT0004513,SHP000800,20RF,MSCU2014393,14,15,1,200,200,Charged,Yes,Hapag-Lloyd,New York
CONT0004514,SHP000800,20GP,MSCU3683022,14,11,0,0,0,No Charge,Yes,Hapag-Lloyd,New York
CONT0004515,SHP000800,20GP,MSCU4664502,7,13,6,200,1200,Charged,Yes,Hapag-Lloyd,New York
CONT0004516,SHP000801,20RF,MSCU8746388,5,3,0,0,0,No Charge,Yes,HMM,New York
CONT0004517,SHP000801,40RF,MSCU9739541,10,6,0,0,0,No Charge,Yes,HMM,New York
CONT0004518,SHP000802,40GP,MSCU9358902,10,2,0,0,0,No Charge,Yes,Yang Ming,Toronto
CONT0004519,SHP000802,20GP,MSCU6611410,14,9,0,0,0,No Charge,Yes,Yang Ming,Toronto
CONT0004520,SHP000803,20GP,MSCU1752795,5,8,3,250,750,Charged,Yes,Evergreen,Los Angeles
CONT0004521,SHP000803,20GP,MSCU8169169,14,6,0,0,0,No Charge,Yes,Evergreen,Los Angeles
CONT0004522,SHP000803,20GP,MSCU8634785,10,1,0,0,0,No Charge,Yes,Evergreen,Los Angeles
CONT0004523,SHP000803,20RF,MSCU9907159,7,9,2,150,300,Charged,Yes,Evergreen,Los Angeles
CONT0004524,SHP000803,20GP,MSCU4825172,10,9,0,0,0,No Charge,Yes,Evergreen,Los Angeles
CONT0004525,SHP000804,20RF,MSCU4574666,10,9,0,0,0,No Charge,Yes,Hapag-Lloyd,Toronto
CONT0004526,SHP000804,20GP,MSCU5883075,14,6,0,0,0,No Charge,Yes,Hapag-Lloyd,Toronto
CONT0004527,SHP000804,20RF,MSCU4098798,10,10,0,0,0,No Charge,Yes,Hapag-Lloyd,Toronto
CONT0004528,SHP000804,40GP,MSCU2974411,5,10,5,75,375,Charged,Yes,Hapag-Lloyd,Toronto
CONT0004529,SHP000804,40GP,MSCU7542448,14,9,0,0,0,No Charge,Yes,Hapag-Lloyd,Toronto
CONT0004530,SHP000805,20RF,MSCU9261904,10,4,0,0,0,No Charge,Yes,COSCO,Houston
CONT0004531,SHP000805,40HC,MSCU5380404,10,10,0,0,0,No Charge,Yes,COSCO,Houston
CONT0004532,SHP000806,40RF,MSCU6292385,10,20,10,250,2500,Charged,Yes,COSCO,Toronto
CONT0004533,SHP000806,40GP,MSCU1564961,7,20,13,100,1300,Charged,Yes,COSCO,Toronto
CONT0004534,SHP000806,20GP,MSCU6742471,14,25,11,200,2200,Charged,Yes,COSCO,Toronto
CONT0004535,SHP000806,40RF,MSCU1907396,7,26,19,250,4750,Charged,Yes,COSCO,Toronto
CONT0004536,SHP000806,40GP,MSCU1633577,5,25,20,100,2000,Charged,Yes,COSCO,Toronto
CONT0004537,SHP000807,40RF,MSCU7747887,7,10,3,250,750,Charged,Yes,Evergreen,Los Angeles
CONT0004538,SHP000807,20GP,MSCU3770463,14,4,0,0,0,No Charge,Yes,Evergreen,Los Angeles
CONT0004539,SHP000807,40HC,MSCU5441553,7,6,0,0,0,No Charge,Yes,Evergreen,Los Angeles
CONT0004540,SHP000807,20RF,MSCU2968629,5,4,0,0,0,No Charge,Yes,Evergreen,Los Angeles
CONT0004541,SHP000807,40GP,MSCU8766361,10,5,0,0,0,No Charge,Yes,Evergreen,Los Angeles
CONT0004542,SHP000807,20GP,MSCU3448961,7,3,0,0,0,No Charge,Yes,Evergreen,Los Angeles
CONT0004543,SHP000808,40RF,MSCU6475377,10,4,0,0,0,No Charge,Yes,Yang Ming,New York
CONT0004544,SHP000808,40GP,MSCU4363461,5,1,0,0,0,No Charge,Yes,Yang Ming,New York
CONT0004545,SHP000808,20GP,MSCU7450998,5,9,4,100,400,Charged,Yes,Yang Ming,New York
CONT0004546,SHP000808,40RF,MSCU3087855,7,1,0,0,0,No Charge,Yes,Yang Ming,New York
CONT0004547,SHP000808,20GP,MSCU6814817,5,10,5,100,500,Charged,Yes,Yang Ming,New York
CONT0004548,SHP000808,20RF,MSCU4649288,10,9,0,0,0,No Charge,Yes,Yang Ming,New York
CONT0004549,SHP000808,40RF,MSCU8500604,10,8,0,0,0,No Charge,Yes,Yang Ming,New York
CONT0004550,SHP000808,40GP,MSCU5544868,7,10,3,250,750,Charged,Yes,Yang Ming,New York
CONT0004551,SHP000809,40RF,MSCU2761238,10,12,2,100,200,Charged,Yes,MSC,Vancouver
CONT0004552,SHP000809,40GP,MSCU9154054,10,8,0,0,0,No Charge,Yes,MSC,Vancouver
CONT0004553,SHP000810,40GP,MSCU8324777,7,4,0,0,0,No Charge,Yes,CMA CGM,Chicago
CONT0004554,SHP000810,40HC,MSCU2651995,10,3,0,0,0,No Charge,Yes,CMA CGM,Chicago
CONT0004555,SHP000810,40HC,MSCU8835596,10,3,0,0,0,No Charge,Yes,CMA CGM,Chicago
CONT0004556,SHP000811,20GP,MSCU6646262,14,9,0,0,0,No Charge,Yes,ONE,Miami
CONT0004557,SHP000811,40GP,MSCU1899889,10,10,0,0,0,No Charge,Yes,ONE,Miami
CONT0004558,SHP000811,40RF,MSCU6508711,5,10,5,200,1000,Charged,Yes,ONE,Miami
CONT0004559,SHP000811,20RF,MSCU7504201,10,5,0,0,0,No Charge,Yes,ONE,Miami
CONT0004560,SHP000811,40HC,MSCU9598302,5,6,1,75,75,Charged,Yes,ONE,Miami
CONT0004561,SHP000811,40HC,MSCU1510848,10,10,0,0,0,No Charge,Yes,ONE,Miami
CONT0004562,SHP000811,20RF,MSCU5873459,7,5,0,0,0,No Charge,Yes,ONE,Miami
CONT0004563,SHP000811,20GP,MSCU8442703,5,4,0,0,0,No Charge,Yes,ONE,Miami
CONT0004564,SHP000811,40HC,MSCU6910559,14,10,0,0,0,No Charge,Yes,ONE,Miami
CONT0004565,SHP000811,40RF,MSCU9569460,7,6,0,0,0,No Charge,Yes,ONE,Miami
CONT0004566,SHP000812,40GP,MSCU3559253,5,1,0,0,0,No Charge,Yes,ZIM,Toronto
CONT0004567,SHP000812,40HC,MSCU8499887,14,8,0,0,0,No Charge,Yes,ZIM,Toronto
CONT0004568,SHP000813,40HC,MSCU7242867,14,8,0,0,0,No Charge,Yes,Evergreen,Seattle
CONT0004569,SHP000813,20GP,MSCU3117134,7,6,0,0,0,No Charge,Yes,Evergreen,Seattle
CONT0004570,SHP000813,40GP,MSCU5839523,7,9,2,200,400,Charged,Yes,Evergreen,Seattle
CONT0004571,SHP000813,20RF,MSCU1646551,7,8,1,250,250,Charged,Yes,Evergreen,Seattle
CONT0004572,SHP000813,40HC,MSCU6552150,5,8,3,75,225,Charged,Yes,Evergreen,Seattle
CONT0004573,SHP000813,40RF,MSCU6209989,10,10,0,0,0,No Charge,Yes,Evergreen,Seattle
CONT0004574,SHP000813,20GP,MSCU8321189,14,8,0,0,0,No Charge,Yes,Evergreen,Seattle
CONT0004575,SHP000813,40RF,MSCU6719673,14,3,0,0,0,No Charge,Yes,Evergreen,Seattle
CONT0004576,SHP000813,40GP,MSCU6534671,14,8,0,0,0,No Charge,Yes,Evergreen,Seattle
CONT0004577,SHP000814,40HC,MSCU1501172,10,10,0,0,0,No Charge,Yes,MSC,Miami
CONT0004578,SHP000814,20RF,MSCU5420920,7,8,1,200,200,Charged,Yes,MSC,Miami
CONT0004579,SHP000814,20GP,MSCU3598197,5,7,2,150,300,Charged,Yes,MSC,Miami
CONT0004580,SHP000814,20RF,MSCU7665601,7,8,1,100,100,Charged,Yes,MSC,Miami
CONT0004581,SHP000814,40HC,MSCU7170967,10,4,0,0,0,No Charge,Yes,MSC,Miami
CONT0004582,SHP000814,20GP,MSCU9328820,5,4,0,0,0,No Charge,Yes,MSC,Miami
CONT0004583,SHP000815,40HC,MSCU7115916,5,1,0,0,0,No Charge,Yes,Hapag-Lloyd,Toronto
CONT0004584,SHP000815,40HC,MSCU6925581,10,9,0,0,0,No Charge,Yes,Hapag-Lloyd,Toronto
CONT0004585,SHP000815,40HC,MSCU8300462,10,10,0,0,0,No Charge,Yes,Hapag-Lloyd,Toronto
CONT0004586,SHP000815,40RF,MSCU4601894,7,2,0,0,0,No Charge,Yes,Hapag-Lloyd,Toronto
CONT0004587,SHP000815,20RF,MSCU7958538,7,6,0,0,0,No Charge,Yes,Hapag-Lloyd,Toronto
CONT0004588,SHP000815,40HC,MSCU1130501,5,9,4,250,1000,Charged,Yes,Hapag-Lloyd,Toronto
CONT0004589,SHP000816,20GP,MSCU9434612,10,17,7,75,525,Charged,Yes,ONE,Seattle
CONT0004590,SHP000816,40GP,MSCU2333079,14,8,0,0,0,No Charge,Yes,ONE,Seattle
CONT0004591,SHP000816,40HC,MSCU8911282,14,9,0,0,0,No Charge,Yes,ONE,Seattle
CONT0004592,SHP000816,40RF,MSCU8663691,10,10,0,0,0,No Charge,Yes,ONE,Seattle
CONT0004593,SHP000816,40RF,MSCU7437678,7,11,4,200,800,Charged,Yes,ONE,Seattle
CONT0004594,SHP000817,20GP,MSCU8050356,5,10,5,100,500,Charged,Yes,Hapag-Lloyd,Vancouver
CONT0004595,SHP000817,40RF,MSCU9492314,5,9,4,250,1000,Charged,Yes,Hapag-Lloyd,Vancouver
CONT0004596,SHP000817,20GP,MSCU7183307,10,1,0,0,0,No Charge,Yes,Hapag-Lloyd,Vancouver
CONT0004597,SHP000817,40RF,MSCU2313301,10,9,0,0,0,No Charge,Yes,Hapag-Lloyd,Vancouver
CONT0004598,SHP000817,40GP,MSCU3906007,5,2,0,0,0,No Charge,Yes,Hapag-Lloyd,Vancouver
CONT0004599,SHP000818,40HC,MSCU1813486,5,3,0,0,0,No Charge,Yes,Hapag-Lloyd,New York
CONT0004600,SHP000818,40GP,MSCU4642895,5,10,5,100,500,Charged,Yes,Hapag-Lloyd,New York
CONT0004601,SHP000818,40RF,MSCU1714120,14,4,0,0,0,No Charge,Yes,Hapag-Lloyd,New York
CONT0004602,SHP000819,40RF,MSCU8508579,7,1,0,0,0,No Charge,Yes,Maersk,Vancouver
CONT0004603,SHP000819,40RF,MSCU4544271,7,2,0,0,0,No Charge,Yes,Maersk,Vancouver
CONT0004604,SHP000819,40RF,MSCU2666643,10,5,0,0,0,No Charge,Yes,Maersk,Vancouver
CONT0004605,SHP000819,20RF,MSCU5168565,14,8,0,0,0,No Charge,Yes,Maersk,Vancouver
CONT0004606,SHP000819,40RF,MSCU4902139,10,3,0,0,0,No Charge,Yes,Maersk,Vancouver
CONT0004607,SHP000819,40GP,MSCU5931598,10,9,0,0,0,No Charge,Yes,Maersk,Vancouver
CONT0004608,SHP000819,40HC,MSCU9065389,7,7,0,0,0,No Charge,Yes,Maersk,Vancouver
CONT0004609,SHP000819,40HC,MSCU5610612,10,3,0,0,0,No Charge,Yes,Maersk,Vancouver
CONT0004610,SHP000820,40RF,MSCU4256866,5,5,0,0,0,No Charge,Yes,Yang Ming,Toronto
CONT0004611,SHP000820,20RF,MSCU7819352,7,8,1,250,250,Charged,Yes,Yang Ming,Toronto
CONT0004612,SHP000820,40HC,MSCU9695348,7,8,1,250,250,Charged,Yes,Yang Ming,Toronto
CONT0004613,SHP000820,20RF,MSCU6072636,5,9,4,200,800,Charged,Yes,Yang Ming,Toronto
CONT0004614,SHP000820,40GP,MSCU6219393,10,10,0,0,0,No Charge,Yes,Yang Ming,Toronto
CONT0004615,SHP000820,20GP,MSCU6133079,14,9,0,0,0,No Charge,Yes,Yang Ming,Toronto
CONT0004616,SHP000820,40GP,MSCU6619686,10,7,0,0,0,No Charge,Yes,Yang Ming,Toronto
CONT0004617,SHP000820,40HC,MSCU8334367,7,2,0,0,0,No Charge,Yes,Yang Ming,Toronto
CONT0004618,SHP000820,40GP,MSCU5683338,14,5,0,0,0,No Charge,Yes,Yang Ming,Toronto
CONT0004619,SHP000820,40RF,MSCU1186381,5,3,0,0,0,No Charge,Yes,Yang Ming,Toronto
CONT0004620,SHP000821,20RF,MSCU7551047,14,12,0,0,0,No Charge,Yes,COSCO,Miami
CONT0004621,SHP000822,20GP,MSCU4054488,14,9,0,0,0,No Charge,Yes,COSCO,Seattle
CONT0004622,SHP000822,40GP,MSCU3288452,7,10,3,100,300,Charged,Yes,COSCO,Seattle
CONT0004623,SHP000822,20RF,MSCU3304701,10,7,0,0,0,No Charge,Yes,COSCO,Seattle
CONT0004624,SHP000822,20RF,MSCU4486116,7,1,0,0,0,No Charge,Yes,COSCO,Seattle
CONT0004625,SHP000822,40HC,MSCU1893114,7,8,1,250,250,Charged,Yes,COSCO,Seattle
CONT0004626,SHP000822,40RF,MSCU7940293,14,2,0,0,0,No Charge,Yes,COSCO,Seattle
CONT0004627,SHP000822,40HC,MSCU9317680,14,5,0,0,0,No Charge,Yes,COSCO,Seattle
CONT0004628,SHP000822,40HC,MSCU6500544,7,1,0,0,0,No Charge,Yes,COSCO,Seattle
CONT0004629,SHP000822,20RF,MSCU7238439,14,6,0,0,0,No Charge,Yes,COSCO,Seattle
CONT0004630,SHP000823,40RF,MSCU1035718,14,9,0,0,0,No Charge,Yes,CMA CGM,Miami
CONT0004631,SHP000823,20GP,MSCU3210644,5,6,1,150,150,Charged,Yes,CMA CGM,Miami
CONT0004632,SHP000823,40HC,MSCU5285710,14,8,0,0,0,No Charge,Yes,CMA CGM,Miami
CONT0004633,SHP000823,40GP,MSCU3778454,10,4,0,0,0,No Charge,Yes,CMA CGM,Miami
CONT0004634,SHP000823,20RF,MSCU2801384,14,1,0,0,0,No Charge,Yes,CMA CGM,Miami
CONT0004635,SHP000823,40GP,MSCU5216288,10,7,0,0,0,No Charge,Yes,CMA CGM,Miami
CONT0004636,SHP000823,20GP,MSCU5896251,10,3,0,0,0,No Charge,Yes,CMA CGM,Miami
CONT0004637,SHP000823,20RF,MSCU8433595,7,2,0,0,0,No Charge,Yes,CMA CGM,Miami
CONT0004638,SHP000823,40HC,MSCU3303311,10,8,0,0,0,No Charge,Yes,CMA CGM,Miami
CONT0004639,SHP000824,20GP,MSCU2555051,5,4,0,0,0,No Charge,Yes,HMM,Vancouver
CONT0004640,SHP000824,20RF,MSCU7275789,10,1,0,0,0,No Charge,Yes,HMM,Vancouver
CONT0004641,SHP000824,40HC,MSCU6360396,5,4,0,0,0,No Charge,Yes,HMM,Vancouver
CONT0004642,SHP000824,40HC,MSCU4146348,5,9,4,75,300,Charged,Yes,HMM,Vancouver
CONT0004643,SHP000824,40RF,MSCU8982486,7,3,0,0,0,No Charge,Yes,HMM,Vancouver
CONT0004644,SHP000824,40GP,MSCU9220307,14,7,0,0,0,No Charge,Yes,HMM,Vancouver
CONT0004645,SHP000824,40GP,MSCU4430189,5,5,0,0,0,No Charge,Yes,HMM,Vancouver
CONT0004646,SHP000825,20GP,MSCU9479318,5,1,0,0,0,No Charge,Yes,MSC,Toronto
CONT0004647,SHP000825,20GP,MSCU7100705,5,8,3,75,225,Charged,Yes,MSC,Toronto
CONT0004648,SHP000825,20GP,MSCU9870866,7,3,0,0,0,No Charge,Yes,MSC,Toronto
CONT0004649,SHP000825,40HC,MSCU7818750,10,6,0,0,0,No Charge,Yes,MSC,Toronto
CONT0004650,SHP000825,20GP,MSCU6599435,10,10,0,0,0,No Charge,Yes,MSC,Toronto
CONT0004651,SHP000825,40GP,MSCU6894627,7,8,1,75,75,Charged,Yes,MSC,Toronto
CONT0004652,SHP000825,40HC,MSCU4616644,14,2,0,0,0,No Charge,Yes,MSC,Toronto
CONT0004653,SHP000825,20GP,MSCU6236357,10,9,0,0,0,No Charge,Yes,MSC,Toronto
CONT0004654,SHP000826,40HC,MSCU3072031,5,8,3,200,600,Charged,Yes,ONE,Miami
CONT0004655,SHP000826,20GP,MSCU1181856,7,1,0,0,0,No Charge,Yes,ONE,Miami
CONT0004656,SHP000826,20RF,MSCU8646625,7,3,0,0,0,No Charge,Yes,ONE,Miami
CONT0004657,SHP000826,20RF,MSCU2849370,10,6,0,0,0,No Charge,Yes,ONE,Miami
CONT0004658,SHP000826,40GP,MSCU1733619,10,8,0,0,0,No Charge,Yes,ONE,Miami
CONT0004659,SHP000826,40RF,MSCU3118273,10,4,0,0,0,No Charge,Yes,ONE,Miami
CONT0004660,SHP000826,20GP,MSCU4013443,14,5,0,0,0,No Charge,Yes,ONE,Miami
CONT0004661,SHP000826,40HC,MSCU7679738,14,7,0,0,0,No Charge,Yes,ONE,Miami
CONT0004662,SHP000826,40GP,MSCU7739511,5,3,0,0,0,No Charge,Yes,ONE,Miami
CONT0004663,SHP000827,40HC,MSCU9559610,5,7,2,150,300,Charged,Yes,Yang Ming,Toronto
CONT0004664,SHP000827,40HC,MSCU8611641,5,7,2,100,200,Charged,Yes,Yang Ming,Toronto
CONT0004665,SHP000827,40GP,MSCU8062979,10,6,0,0,0,No Charge,Yes,Yang Ming,Toronto
CONT0004666,SHP000827,40GP,MSCU7797834,14,3,0,0,0,No Charge,Yes,Yang Ming,Toronto
CONT0004667,SHP000827,20RF,MSCU6269479,14,1,0,0,0,No Charge,Yes,Yang Ming,Toronto
CONT0004668,SHP000827,40HC,MSCU8325324,5,1,0,0,0,No Charge,Yes,Yang Ming,Toronto
CONT0004669,SHP000828,40RF,MSCU1045975,14,1,0,0,0,No Charge,Yes,ONE,Miami
CONT0004670,SHP000828,20GP,MSCU3983504,10,8,0,0,0,No Charge,Yes,ONE,Miami
CONT0004671,SHP000828,20RF,MSCU8610816,5,9,4,75,300,Charged,Yes,ONE,Miami
CONT0004672,SHP000828,40HC,MSCU4147796,7,3,0,0,0,No Charge,Yes,ONE,Miami
